"gene_id","baseMean","log2FoldChange","lfcSE","stat","pvalue","padj"
"ENSG00000004846",30.4882632693145,0.981811620828584,0.852113361662472,1.1522077519276,0.249235712980132,0.534899690638274
"ENSG00000004864",862.465283043674,-0.439281005097899,0.154972132537849,-2.8345806301053,0.00458858770487756,0.0829633292405143
"ENSG00000004866",556.022817951016,0.170631326607318,0.134070130220795,1.27270202785894,0.203123797777119,0.486479382174223
"ENSG00000004897",2014.92400445908,0.15452670474778,0.137386595928174,1.12475823208086,0.260691498158035,0.546502695613964
"ENSG00000004939",7.68013516043882,1.94212238438151,0.805503300529085,2.41106694796391,0.0159059284427323,0.150904596319556
"ENSG00000004948",4.87746575883048,2.66339738812209,0.882844488122498,3.01683640092289,0.00255427625184789,0.0607564453768238
"ENSG00000004961",343.594405049119,-0.222118375292489,0.211691291214208,-1.04925608426531,0.294060272218349,0.577183701252191
"ENSG00000004975",860.994622608741,-0.0461832614640098,0.261441444089662,-0.17664858616743,0.85978442791739,0.939570865406912
"ENSG00000005001",380.569193018294,-0.323392131122053,0.582488930462158,-0.555190174799489,0.578764588591572,0.788430345386499
"ENSG00000005007",1798.30432865863,-0.419323620846415,0.329392178121469,-1.27302239912868,0.203010093606166,0.486294289076073
